Temperature_C,Mettler_Mean_Wg,Mettler_Std_Wg,OtherDSC_Mean_Wg,OtherDSC_Std_Wg,Diff_Raw_Wg,Mettler_BLsub_Mean_Wg,OtherDSC_BLsub_Mean_Wg,Diff_BLsub_Wg
35.0,-0.09973435265531062,0.008815883817635276,-0.5318058973754147,0.000369532074532386,-0.4320715447201041,0.0757015947768991,0.2693915381386826,0.19368994336178352
35.1,-0.10060279453907817,0.008859866783567143,-0.5371897081654866,0.0003738297034552307,-0.43658691362640845,0.07500864208785263,0.26519692069983736,0.19018827861198473
35.2,-0.10147123642284572,0.008903849749498996,-0.5425348565958028,0.0003806040925938281,-0.4410636201729571,0.07431568939880617,0.26104096603248805,0.18672527663368188
35.300000000000004,-0.10233967830661328,0.008947832715430863,-0.5478289729855754,0.0003896037097632088,-0.44548929467896214,0.07362273670975969,0.2569360438604925,0.18331330715073282
35.400000000000006,-0.10320812019038082,0.00899181568136273,-0.5530648487030774,0.00037304591681280863,-0.44985672851269654,0.07292978402071323,0.2528893628168726,0.17995957879615934
35.50000000000001,-0.10407656207414837,0.009035798647294598,-0.558243755008766,0.0003397047821398491,-0.4541671929346176,0.07223683133166678,0.24889965162472605,0.17666282029305927
35.60000000000001,-0.10494500395791592,0.009079781613226465,-0.5633739663956454,0.00031801662808944586,-0.45842896243772946,0.0715438786426203,0.24495863582763533,0.17341475718501503
35.70000000000001,-0.10581344584168348,0.009123764579158318,-0.5684760468597629,0.0003133889208500884,-0.46266260101807943,0.07085092595357384,0.24104575144170062,0.17019482548812678
35.80000000000001,-0.10668188772545102,0.009167747545090185,-0.573554259392304,0.00030526270269509714,-0.46687237166685297,0.07015797326452736,0.23715673544562355,0.1669987621810962
35.90000000000001,-0.10755032960921856,0.009211730511022052,-0.578604792425071,0.0002750371385988326,-0.47105446281585245,0.0694650205754809,0.23329539945835676,0.16383037888287585
36.000000000000014,-0.10844805556112241,0.009254285120240485,-0.5836142884334128,0.00023186177533834895,-0.4751662328722904,0.06874278415436078,0.22947510100239848,0.1607323168480377
36.100000000000016,-0.10947646738476972,0.009277576703406815,-0.5885828344683107,0.00020020038981116706,-0.479106367083541,0.06788986332145802,0.22569575302286193,0.1578058897014039
36.20000000000002,-0.11050487920841703,0.009300868286573151,-0.5935190891984303,0.00019242236699995585,-0.4830142099900133,0.06703694248855527,0.22194869685983304,0.15491175437127777
36.30000000000002,-0.11153329103206433,0.009324159869739487,-0.5984170946544699,0.00020621426027711554,-0.4868838036224056,0.06618402165565251,0.21823989050753595,0.15205586885188344
36.40000000000002,-0.11256170285571164,0.009347451452905817,-0.6032558769727343,0.00022385867194241182,-0.49069417411702265,0.06533110082274976,0.21459030784538163,0.14925920702263187
36.50000000000002,-0.11359011467935894,0.009370743036072146,-0.6080427024038544,0.00024133543526627665,-0.49445258772449546,0.064478179989847,0.2109926826074379,0.14651450261759089
36.60000000000002,-0.11461852650300625,0.009394034619238482,-0.6128089610757406,0.00025155963089429356,-0.4981904345727343,0.06362525915694424,0.20741562467875657,0.14379036552181235
36.700000000000024,-0.11564693832665354,0.009417326202404812,-0.6175538323120606,0.0002424017772494902,-0.5019068939854071,0.06277233832404149,0.20385995476810215,0.14108761644406065
36.800000000000026,-0.11667535015030084,0.009440617785571141,-0.6222378337648703,0.00021544669797601834,-0.5055624836145695,0.06191941749113873,0.2003651552206263,0.1384457377294876
36.90000000000003,-0.11770376197394816,0.009463909368737478,-0.6268632790199151,0.00018899658781168505,-0.509159517045967,0.06106649665823597,0.19692891246719646,0.1358624158089605
37.00000000000003,-0.11874090080160349,0.009481670340681363,-0.6314645372608267,0.00017422028995339733,-0.5127236364592233,0.060204849277202335,0.19351685731172094,0.1333120080345186
37.10000000000003,-0.11981409719438908,0.009474706412825648,-0.6360463337074269,0.00017000036843556332,-0.5162322365130378,0.059307146076572656,0.19012426456986126,0.1308171184932886
37.20000000000003,-0.12088729358717468,0.009467742484969933,-0.6405945949674503,0.00017153683148252163,-0.5197073013802757,0.05840944287594296,0.18676520764036453,0.12835576476442156
37.30000000000003,-0.12196048997996026,0.009460778557114219,-0.6451055499440065,0.00016355172005155794,-0.5231450599640463,0.05751173967531327,0.1834434576278099,0.12593171795249664
37.400000000000034,-0.12303368637274584,0.009453814629258511,-0.649585181453765,0.00014567865502118638,-0.5265514950810192,0.05661403647468358,0.1801530317404588,0.12353899526577522
37.500000000000036,-0.12410688276553145,0.00944685070140281,-0.6540339890963085,0.0001268459529129573,-0.5299271063307771,0.05571633327405389,0.17689343036404914,0.12117709708999524
37.60000000000004,-0.12518007915831703,0.009439886773547096,-0.6584456106875807,0.00011349094289414552,-0.5332655315292636,0.054818630073424204,0.17367101569520343,0.11885238562177923
37.70000000000004,-0.1262532755511026,0.009432922845691381,-0.6628270061072021,0.000109225409681446,-0.5365737305560996,0.05392092687279451,0.170478827908152,0.11655790103535749
37.80000000000004,-0.1273264719438882,0.009425958917835667,-0.6671958832216689,0.00010759098772367137,-0.5398694112777807,0.05302322367216482,0.1672991591083255,0.11427593543616067
37.90000000000004,-0.1283996683366738,0.009418994989979966,-0.6715438620182741,0.00010858186515422252,-0.5431441936816003,0.05212552047153513,0.16414038932786135,0.11201486885632622
38.00000000000004,-0.12946889529058161,0.009408040581162312,-0.6758644144998589,0.00012126222936242881,-0.5463955192092773,0.051231787322432096,0.16100904660399187,0.10977725928155978
38.100000000000044,-0.13052555861723494,0.009384443386773543,-0.6801405225423437,0.00012977283262616268,-0.5496149639251088,0.05035061988619283,0.15792214904090546,0.10757152915471263
38.200000000000045,-0.13158222194388827,0.00936084619238476,-0.6843810161186219,0.00012000058163935678,-0.5527987941747337,0.04946945244995355,0.15487086667893096,0.10540141422897742
38.30000000000005,-0.1326388852705416,0.009337248997995984,-0.6885981745492185,9.024124263240507e-05,-0.5559592892786769,0.048588285013714275,0.15184292022358542,0.10325463520987115
38.40000000000005,-0.1336955485971949,0.0093136518036072,-0.6927941547675452,5.077575145751023e-05,-0.5590986061703503,0.047707117577475006,0.1488361527724652,0.1011290351949902
38.50000000000005,-0.13475221192384823,0.009290054609218432,-0.6969628232503117,1.440548069575609e-05,-0.5622106113264634,0.04682595014123572,0.14585669783494426,0.09903074769370854
38.60000000000005,-0.13580887525050156,0.009266457414829649,-0.7010956254987577,5.779580897202763e-06,-0.5652867502482561,0.045944782704996454,0.14291310992453096,0.09696832721953451
38.70000000000005,-0.1368655385771549,0.009242860220440852,-0.7051900874385227,1.106077847090603e-05,-0.5683245488613679,0.04506361526875718,0.1400078631553971,0.09494424788663991
