Time/min,Temp/Cel,DSC/uW,DDSC/(uW/min)
0,199.063369750977,7.33905029296875,-72.507568359375
0.016666666666666666,199.070022583008,5.57599258422852,-184.508834838867
0.03333333333333333,199.075927734375,6.25948333740234,-481.368560791016
0.05,199.079467773438,12.4714317321777,-1046.95495605469
0.06666666666666667,199.077987670898,28.9774017333984,-2000.18713378906
0.08333333333333333,199.069152832031,65.285285949707,-3307.7314453125
0.1,199.048858642578,129.031677246094,-4923.53759765625
0.11666666666666667,199.012603759766,224.071273803711,-6720.341796875
0.13333333333333333,198.955749511719,351.956771850586,-8597.953125
0.15,198.874008178711,512.446090698242,-10422.357421875
0.16666666666666666,198.763427734375,703.364669799805,-12129.05859375
0.18333333333333332,198.620681762695,922.361923217773,-13672.0986328125
0.2,198.442886352539,1164.84434509277,-15025.072265625
0.21666666666666667,198.227722167969,1429.04905700684,-16155.7158203125
0.23333333333333334,197.973510742188,1710.64122009277,-17069.818359375
0.25,197.679107666016,2004.89451599121,-17769.1328125
0.26666666666666666,197.345581054688,2308.87168884277,-18260.974609375
0.2833333333333333,196.971542358398,2619.18077087402,-18566.373046875
0.3,196.556930541992,2932.63902282715,-18699.83203125
0.31666666666666665,196.102066040039,3246.90562438965,-18680.42578125
0.3333333333333333,195.607650756836,3558.96543884277,-18524.7734375
0.35,195.074691772461,3867.43296813965,-18254.369140625
0.36666666666666664,194.504348754883,4171.15245056152,-17880.59765625
0.38333333333333336,193.897888183594,4466.20274353027,-17423.7890625
0.4,193.256713867188,4753.81944274902,-16892.291015625
0.4166666666666667,192.582336425781,5031.51280212402,-16298.89453125
0.43333333333333335,191.876159667969,5298.46397399902,-15654.9609375
0.45,191.139709472656,5553.81748962402,-14982.732421875
0.4666666666666667,190.374557495117,5797.82432556152,-14282.14453125
0.48333333333333334,189.582412719727,6030.23643493652,-13552.62890625
0.5,188.760192871094,6250.18565368652,-12834.26953125
0.5166666666666667,187.913208007813,6458.08409118652,-12121.46484375
0.5333333333333333,187.043502807617,6653.94786071777,-11403.697265625
0.55,186.152374267578,6837.93028259277,-10682.8125
0.5666666666666667,185.242248535156,7010.62120056152,-9991.5
0.5833333333333334,184.318511962891,7170.72373962402,-9297.64453125
0.6,183.377685546875,7319.32530212402,-8615.958984375
0.6166666666666667,182.421081542969,7457.19883728027,-7955.197265625
0.6333333333333333,181.449829101563,7583.81358337402,-7330.775390625
0.65,180.459808349609,7701.17247009277,-6726.046875
0.6666666666666666,179.456405639648,7807.90489196777,-6155.47265625
0.6833333333333333,178.441543579102,7905.30430603027,-5602.939453125
0.7,177.416275024414,7993.16368103027,-5071.822265625
0.7166666666666667,176.386566162109,8073.52256774902,-4565.625
0.7333333333333333,175.349426269531,8144.77842712402,-4095.3046875
0.75,174.304534912109,8209.21202087402,-3632.724609375
0.7666666666666667,173.252456665039,8265.63487243652,-3203.3671875
0.7833333333333333,172.193939208984,8315.44151306152,-2799.9609375
0.8,171.129699707031,8357.99327087402,-2412.94921875
0.8166666666666667,170.06037902832,8395.25303649902,-2046.99609375
0.8333333333333334,168.986434936523,8425.76573181152,-1702.6640625
0.85,167.908630371094,8451.24131774902,-1384.27734375
0.8666666666666667,166.827255249023,8471.33506774902,-1073.14453125
0.8833333333333333,165.742782592773,8486.82237243652,-791.47265625
