Time/min,Temp/Cel,DSC/uW,DDSC/(uW/min)
0,199.116943359375,4.82030296325684,-56.6871185302734
0.016666666666666666,199.121841430664,4.01618003845215,-146.689315795898
0.03333333333333333,199.126068115234,5.03441047668457,-424.111846923828
0.05,199.128036499023,9.57082176208496,-982.263854980469
0.06666666666666667,199.125213623047,24.0651874542236,-1946.361328125
0.08333333333333333,199.11555480957,59.5720081329346,-3264.47534179688
0.1,199.095092773438,122.4547290802,-4923.24169921875
0.11666666666666667,199.059356689453,218.491716384888,-6779.54931640625
0.13333333333333333,199.004043579102,347.621309280396,-8696.8369140625
0.15,198.924453735352,510.234285354614,-10577.375
0.16666666666666666,198.816818237305,704.900484085083,-12335.96875
0.18333333333333332,198.677688598633,926.932283401489,-13909.330078125
0.2,198.504058837891,1174.53055000305,-15287.42578125
0.21666666666666667,198.293640136719,1443.45511054993,-16432.52734375
0.23333333333333334,198.044845581055,1729.01211738586,-17347.46484375
0.25,197.756378173828,2028.1521320343,-18058.77734375
0.26666666666666666,197.428741455078,2337.21829414368,-18569.9921875
0.2833333333333333,197.06169128418,2652.6824054718,-18875.5078125
0.3,196.654449462891,2971.37820625305,-19008.916015625
0.31666666666666665,196.207382202148,3291.20340156555,-18992.595703125
0.3333333333333333,195.721267700195,3608.14578437805,-18820.51953125
0.35,195.196929931641,3921.83352851868,-18531.08984375
0.36666666666666664,194.635543823242,4229.29910469055,-18134.009765625
0.38333333333333336,194.038330078125,4529.1247882843,-17661.064453125
0.4,193.406616210938,4819.3093585968,-17106.392578125
0.4166666666666667,192.74186706543,5100.80496406555,-16502.34375
0.43333333333333335,192.045623779297,5370.84890937805,-15833.015625
0.45,191.319274902344,5630.13015937805,-15147.22265625
0.4666666666666667,190.564437866211,5876.60183906555,-14425.921875
0.48333333333333334,189.782623291016,6111.24344062805,-13702.306640625
0.5,188.972366333008,6333.62234687805,-12959.244140625
0.5166666666666667,188.13606262207,6543.32351875305,-12225.697265625
0.5333333333333333,187.277084350586,6740.85965156555,-11496.416015625
0.55,186.396926879883,6926.2439289093,-10776.755859375
0.5666666666666667,185.496963500977,7099.6736164093,-10066.08984375
0.5833333333333334,184.583343505859,7261.15066719055,-9373.0078125
0.6,183.653427124023,7411.6413898468,-8699.26171875
0.6166666666666667,182.707748413086,7550.8318195343,-8046.041015625
0.6333333333333333,181.747436523438,7678.86258125305,-7410.697265625
0.65,180.770492553711,7796.80594062805,-6804.544921875
0.6666666666666666,179.778411865234,7904.89383125305,-6216.83203125
0.6833333333333333,178.77490234375,8003.22000312805,-5660.54296875
0.7,177.76091003418,8093.11648750305,-5119.236328125
0.7166666666666667,176.740219116211,8173.54715156555,-4626.57421875
0.7333333333333333,175.714141845703,8246.12430000305,-4130.296875
0.75,174.680145263672,8310.72976875305,-3673.125
0.7666666666666667,173.639068603516,8367.76492500305,-3228.703125
0.7833333333333333,172.591583251953,8417.58328437805,-2823.1640625
0.8,171.538360595703,8460.70535469055,-2411.390625
0.8166666666666667,170.480010986328,8498.18582344055,-2050.1015625
0.8333333333333334,169.417037963867,8528.60769844055,-1702.76953125
0.85,168.350082397461,8554.39480781555,-1383.08203125
0.8666666666666667,167.279586791992,8573.99246406555,-1063.91015625
0.8833333333333333,166.205856323242,8589.42215156555,-780.890625
0.9,165.129425048828,8599.16824531555,-504.57421875
0.9166666666666666,164.050689697266,8605.37527656555,-253.83984375
0.9333333333333333,162.969787597656,8607.46707344055,-13.39453125
0.95,161.886962890625,8605.34305000305,212.0625
0.9666666666666667,160.802536010742,8600.20144844055,427.83984375
0.9833333333333333,159.716827392578,8591.21902656555,618.1640625
1,158.630081176758,8578.46316719055,807.9375
1.0166666666666666,157.542617797852,8563.34305000305,976.13671875
1.0333333333333334,156.457305908203,8546.09012031555,1131.2109375
1.05,155.376052856445,8526.20633125305,1271.42578125
1.0666666666666667,154.294921875,8503.35476875305,1412.87109375
1.0833333333333333,153.214111328125,8478.12722969055,1532.54296875
1.1,152.133880615234,8451.47586250305,1653.43359375
1.1166666666666667,151.054321289063,8422.75418281555,1754.0390625
1.1333333333333333,149.975799560547,8392.85379219055,1860.08203125
1.15,148.898559570313,8360.96707344055,1950.22265625
1.1666666666666667,147.822738647461,8327.63699531555,2044.8046875
1.1833333333333333,146.748565673828,8292.65750312805,2128.55859375
1.2,145.676422119141,8256.54519844055,2208.234375
1.2166666666666666,144.606918334961,8218.63894844055,2270.021484375
1.2333333333333334,143.545043945313,8180.42508125305,2334.544921875
1.25,142.485626220703,8140.89969062805,2373.955078125
1.2666666666666666,141.428741455078,8100.7038898468,2366.126953125
1.2833333333333334,140.374649047852,8060.1326007843,2412.544921875
1.3,139.324066162109,8022.2507648468,2462.14453125
1.3166666666666667,138.276290893555,7981.4382648468,2505.03515625
1.3333333333333333,137.231323242188,7938.11551094055,2556.720703125
1.35,136.189483642578,7894.00808906555,2647.4765625
1.3666666666666667,135.150939941406,7849.2566242218,2675.794921875
1.3833333333333333,134.115570068359,7804.4490070343,2697.29296875
1.4,133.083557128906,7759.3806476593,2713.060546875
1.4166666666666667,132.058639526367,7714.0359210968,2729.49609375
1.4333333333333333,131.039825439453,7668.3884601593,2740.025390625
1.45,130.024444580078,7622.5867023468,2751.837890625
1.4666666666666666,129.012619018555,7576.61355781555,2757.568359375
1.4833333333333334,128.004470825195,7530.52762031555,2764.125
1.5,127.000099182129,7484.4275226593,2767.880859375
1.5166666666666666,125.999465942383,7438.33133125305,2769.146484375
1.5333333333333334,125.002578735352,7392.01394844055,2768.671875
1.55,124.00959777832,7345.88015937805,2771.607421875
1.5666666666666667,123.020401000977,7299.80301094055,2773.6875
1.5833333333333333,122.035079956055,7253.6472492218,2778.884765625
1.6,121.053779602051,7207.37820625305,2795.923828125
1.6166666666666667,120.07999420166,7160.8533039093,2818.0078125
1.6333333333333333,119.112564086914,7113.67117500305,2847.873046875
1.65,118.14909362793,7065.94949531555,2893.330078125
1.6666666666666667,117.189659118652,7017.75711250305,2942.5546875
1.6833333333333333,116.234230041504,6967.84012031555,2975.724609375
1.7,115.282768249512,6917.57449531555,3037.6875
1.7166666666666666,114.335395812988,6866.8113117218,3130.740234375
1.7333333333333334,113.392051696777,6815.8240070343,3243.421875
1.75,112.45433807373,6760.5954914093,3375.09375
1.7666666666666666,111.524833679199,6703.10183906555,3550.810546875
1.7833333333333334,110.599212646484,6641.32547187805,3723.890625
1.8,109.67756652832,6578.54910469055,3904.40625
1.8166666666666667,108.759864807129,6513.2409992218,4081.69921875
1.8333333333333333,107.845863342285,6443.2624835968,4279.986328125
1.85,106.935699462891,6370.2829914093,4484.4140625
1.8666666666666667,106.029411315918,6293.5300617218,4693.83984375
1.8833333333333333,105.126892089844,6213.4460773468,4883.126953125
1.9,104.228080749512,6130.42703437805,5063.888671875
1.9166666666666667,103.333206176758,6043.84109687805,5212.060546875
1.9333333333333333,102.442253112793,5955.50808906555,5317.810546875
1.95,101.555221557617,5864.96805000305,5382.943359375
1.9666666666666666,100.672950744629,5774.8220539093,5407.78125
1.9833333333333334,99.7975234985352,5683.85965156555,5400.6796875
2,98.9260482788086,5593.4216632843,5340.99609375
2.0166666666666666,98.0585098266602,5504.48367500305,5256.287109375
2.033333333333333,97.1950149536133,5417.47488594055,5148.76171875
2.05,96.3343048095703,5332.4949054718,5025.462890625
2.066666666666667,95.4771041870117,5250.25320625305,4875.71484375
2.0833333333333335,94.6240615844727,5169.6726398468,4727.853515625
2.1,93.775260925293,5091.9626789093,4562.47265625
2.1166666666666667,92.9310073852539,5017.22097969055,4398.744140625
2.1333333333333333,92.0942306518555,4945.4968585968,4231.283203125
2.15,91.26171875,4876.62234687805,4063.998046875
2.1666666666666665,90.4334869384766,4809.9509601593,3903.984375
2.183333333333333,89.6094818115234,4746.5691242218,3764.5078125
2.2,88.7896041870117,4685.2771320343,3618.568359375
2.216666666666667,87.974006652832,4626.35183906555,3485.58984375
2.2333333333333334,87.1626205444336,4568.76394844055,3358.3828125
2.25,86.3553619384766,4514.25711250305,3246.5390625
2.2666666666666666,85.5521774291992,4461.1726398468,3128.87109375
2.283333333333333,84.7531204223633,4409.7878742218,3021.533203125
2.3,83.9581298828125,4360.6687335968,2912.595703125
2.316666666666667,83.1672210693359,4312.9392414093,2826.73828125
2.3333333333333335,82.3803482055664,4267.1394367218,2729.37890625
2.35,81.5976486206055,4221.99051094055,2649.826171875
